title,sentiment
26 1532 3141 118 796 212 57 447 2786,0
5912 171 9 1218 5961 0 1 563 859,0
110 3 0 1654 40 7145 1824 91 470 7 9 362 18 2837 31 9 7 3977 1417,0
6078 1 2491 123 5727 0 719 1471 4 627 72 1015,0
25 1377 1 3710 1917 1546 15 128,0
3836 0 1070 1531 0 1403 385 3864 0 64,0
5020 1031 0 48 8221 85 30 3 853 559 2,0
467 22 81 2985 51 4 1945 3438 206 975 0 2 88 81 0 1861 51 4 145 91 470 2,0
60 224 37 3771 4167 351 1239,0
0 1634 1604 38 49 0 253 6366 1255,0
15 602 613 113 437 69 16,0
692 369 790 110 33 172 40 571 1566 36 68 49,0
2529 297 875 0 78 1164 2201 5899 74 23 417 920 1 8222 3402 0 5471 7 5210 2,0
1630 918 18 48 3049 641 599 118 150 196,0
22 81 2129 1088 457 1070 189,0
485 37 781 1362 326 2,0
2868 3018 2230 26 5225 28 869 7117 231,0
1033 144 1018 6 5729 8223 3269,0
2250 830 304 6365 830 64,0
793 5 17 11 48 249 4 294 193 688,0
2725 205 382 520 11 6328 2,0
2769 1 1086 131 5342 311 446 642 95 141,0
38 1593 2660 16 195 156 5,0
2180 10 124 309 158 12 1273 1242 13 934 2,0
4 9725 54 7808 252 4 3 104 1 2540 156 32 37 0 417 26 3150 2,0
140 26 315 154 21 73 78 221 291 2159 1022,0
9775 44 37 95 589 6 356 2925 238 157 1 0 5956 1 4362 562 2530 9514 2,0
776 1379 489 5557 156 169 1246 2192 7 4968 3141 3391 166 287 940 3420 1987 801 480 221 948 1425 2738,0
1215 657 580 15 124 758 3137,0
27 235 28 1152 584 66 65 106 634 2,0
343 15 5929 366 66 48 388 128 3 31 2956 104,0
275 1655 993 1034 3593 791 852 3 136 7 852 90 8126,0
45 36 4361 2096 93 57 4669 40 3 593 2723 74 3275 226 497 411 21 174 78 326 390 658 2,0
4063 1798 6743 2964 1 5370 557 38 5,0
2176 1302 412 74 2605 54 1844 1619,0
12 312 131 64 13 4729 574 902,0
285 260 1 9784 9785 3155 6004 75 2 129 5 108 1 2929 8214 2 733 1456 75 1200 8224 1230 3155 6004 201 5 2 12 9366 590 32 55 2 13,0
62 381 83 369 321 113 17 40 65 222 733 1099 455,0
45 40 116 88 5 1241 5,0
816 2072 7209 145 3036 411 304 2915 227 25,0
195 51 4 48 44 11 2313 1 2475 1856 1 22 41,0
8188 978 3 27 258 1435 146 459 0,0
6845 1887 1294 9 2767 4499 1200 113 436 5642 0 6130 4762 560 559 2098 4147 6173 0 2 2767 1 1940 372 96 285 299 1 12 531 479 31 91 676 261 256 3238 2 13,0
1762 1045 444 1918 1433 1239 36 256 2,0
4124 215 512 1313 27 390 5 2 1467 16 2384 99 469 2,0
1564 1 10 8225 249 805 57 309 158 4184 33 37 4215 1485 15 377 2525 26 3604 64 1821 690 895 1788 4203 186 578 1888 64,0
284 15 1150 91 106 473 18 4329,0
11 373 255 167 65 0 9 465 55,0
110 33 0 3854 1228 43,0
6 431 684 305 0 212 1 8014 7210 37 1269 2 1327 80 2,0
786 11 758 765 841 593 1562 629 3161 259 12 116 226 141 13,0
2880 22 81 206 348 455 873 1864 27 1113 1934 23 12 1502 37 2 120 62 1113 0 13,0
79 6 3774 17 856 763 433 1 9786 975 937,0
401 759 106 12 2481 1059 13 176 3261 8215 948 81 1711 1000 0 0,0
816 3 45 905 153 1 2915 5749 227 3402 77 90 2 213 165 1160 2629 222 227,0
106 639 2829,0
4193 173 48 1215 3 47 668 481 1962 6318 4842 3268,0
517 18 80 706 584 16 146,0
2279 2743 322 38 7101 183 203 194 2169 1929,0
1829 15 128 33 667 311 331 223 2,0
1556 2503 221 408 141 2149,0
830 99 3092 169 3567 60 2203 34 40 4358 8224,0
3113 973 613 510 82 580 15 3673,0
9787 707 128 1546 203 853 3146 19 296 5250 20 99 5719 3023 2 203 853 357 3509 0 67 2757 623 1356 1961 890 2112 0 0 1096 5250 363 1 99 3023 2,0
731 4736 1028 883 1421 303 0 4055 0 33 1789 0 326 142 356 157 217 255 1089 1 1769 462 32 0 313 2,0
1330 1525 9378 82 2828 1484 318 825 5,0
1442 624 21 1241 78 748 1143 2011,0
2218 1870 1442 72 240 0 780 350,0
1148 241 99 1203 139 114 1769 77 573 1822 54 2,0
1076 238 127 1794 3836 1073 2137 61 4028 117,0
4689 1400 41 1285 125 461 184 1262 3442 54,0
1786 123 5628 1548 127 1729 190 3 14,0
228 477 0 157 889 162 85 30 705 184,0
496 203 2892 3158 33 0 621 1 377 781,0
55 3 821 1483 6922 4726 903 3348 1912 65 223,0
5414 8084 1265 3402 5078 1136 199,0
8226 125 302 2063 127 265 3247 196 1504 261 1457 394 109 94 2,0
756 5 17 11 48 39 361 582 768 1666,0
304 261 149 1 316 177 855 3851 718 27 2378,0
1309 284 95 6 349 1057,0
8946 106 0 9 146 8227 993,0
8090 1683 2063 48 437 6,0
3589 128 5662 240 1 125 122 76 3796,0
1053 316 2339 3094 39 25 1661 15 758 5259,0
135 3865 767 132 272 425 27 8 226 3340,0
86 9788 0 843 187 667 3510 5 1403,0
1229 4 513 0 7552 0 1456 837 67 2,0
26 600 1449 68 1026 7493 365 4128 906,0
6965 234 21 3587 1233 1 1281 496 7825 2328 6108 1011 249,0
706 18 6606 4910 1891 33 305 429 4479 3 1611 91 470,0
895 2443 24 73 32 2887 73 5 1672 47 19 115 193 854 73 3246 20 3326 5216 1455 2 441 3330 2222 895 664 9789 1154 122 5 1535,0
1617 6009 488 2370 2553 64,0
4433 567 357 149 352 9704 356 714 11 2260 176 9236 8228 2 11 714 0 357 149 2,0
2939 1742 9 40 476 8229 436 1260 4570 415 842,0
9790 26 600 46 2414 3337 8637 995 1336 130 63 2,0
2133 1546 51 1 192 144 343 15,0
2508 382 53 1931 3148 8 26 104 1654 920,0
421 731 5552 41 1699 727 1197 1534 493 157 400 65 2107 374 7020 9391 3 418,0
582 3921 342 69 536 1974,0
2135 435 154 305 6 733 4068 3606,0
746 944 60 171 264 1 227 764,0
4 1 989 1 48 67 3660 5 688 66 316 648,0
476 2613 9617 7490 4161 1566 292 201 5 77 1994 426 2119 19 163 922 0 20,0
6797 1 5536 3612 375 1712 131 837 1693 1 4901 3612,0
18 8 1043 429 784 4479 4910 1891 647 61 4479 1801 0,0
4689 1400 1571 21 0 889 3442 54 184,0
8020 466 33 808 9 23 222 125 1099 1153 29 520 10 2,0
786 164 21 156 157 992 30 1012 54 2 3556 157 2268 3029 2,0
36 3612 120 77 5690 1712 256 3612 3088 48 25,0
1194 424 722 3204 51 65 45,0
129 1341 17 432 11 2419 774 4339 774 203 3596 1568 1386 154 157 0 556 2,0
1232 744 1944 1602,0
575 312 194 8914 0,0
0 3245 1 254 5 17 18 1413 1414 1 4648 38 4091 2 521 1144 1365 678 2,0
377 1865 2262 1 8771 757 2192 4331 2023 812 2,0
0 0 0 1188 0 978 9 0 34 141 244 2196,0
2311 3 12 8689 0 13 360 1101 3671 141 244,0
18 3 2961 457 811 82 55 808,0
6 685 1601 1499 987 38 49,0
38 6 176 705 567 3 0 2421 1238 30,0
11 642 21 0 6314 37 69 1406 418 206 933,0
198 766 206 487 455 638 556 11 37 4418 0 902 2 11 695 815 118 1 1130 256 118 1928 4747 3 153 2893 1 198 32 37,0
44 48 4 3 31 1505 0 1309 2 19 542 20,0
731 0 322 38 1988 313 1233 932 2550 471 64,0
1626 7 22 931 290 546 1355 7774 1 374 7 2153 1 22 41 1 8003 1355 664 2431 37 2 2241 166 374 559 1557 726 21 2422 931 19 163 3316 20,0
7933 5643 9 0 9 37 79 11 8230 280 9758 2114 2287,0
121 272 1238 559 48 15 436,0
800 149 5021 2730 972 118 1 228 177 855 131 326 400 1672,0
18 2985 86 0 6 767 8231 1 290 238 455 143 904 1 221 473 1977 1663,0
15 80 321 5 333 128,0
0 183 6239 9 1020,0
0 10 2 719 543 0 64 73 458 583 459 64,0
2218 2567 3227 3337 0 538 305 497 411,0
654 1238 82 346 1360 249 32 210,0
44 3 0 1184 9515 21 0 62 60 0 2197,0
2736 95 1658 3592 2371 1 1260 3592,0
126 896 1492 3675 464 380,0
254 5 17 18 6953 55 38 967 211 581 142,0
1559 1612 95 0 32 2020 1946 202 2873 147,0
135 5260 5929 132 7052 48 4 437 2422 976 399,0
379 11 199 879 78 1035 0,0
1579 1658 3446 413 2516 530,0
2183 67 1 1548 148 513 109 286 0 0,0
11 95 6916 107 175 301 410 777 4493 414,0
5679 357 1301 51 32 1205 378 0 2285,0
3570 950 1106 1349 6093 6817 9791 574 592 1807 30 2963,0
2961 1580 1128 44 124 4 3 31,0
1817 2856 55 221 5953 1708 2093 2,0
51 44 33 572 504 360 5848,0
1862 4273 33 667 91 0 7 9 2786 4940 1155 144 1105 5587 1526 5,0
1670 2038 37 852 3021 2017 37 2398 301 410 1655 678,0
12 0 7 162 5 1089 419 495 2061 55 3 0 297 9085 13,0
1302 2176 72 74 2605 10 1844 647 2,0
2712 7 1506 8064 290 0 223 966 2269,0
140 26 315 19 0 20 37 154 3383 78 1035 221 9350 3192 1022,0
379 284 1 48 6 1289,0
3581 480 7 4315 191 5,0
0 209 33 23 904 23 715 1 1138 5707,0
5228 1 0 1 8737 2645 28 131 301 1173,0
435 3 155 48 67 3 227 1126 104 597,0
198 766 2721 156 658 2734 252 4 8 28 457 811,0
8188 978 3 1435 2253 155 1 0,0
5653 15 154 21 4163 273 1 37 249 10 144 2,0
4252 691 4430 429 0 54 12 429 1932 13,0
2311 4 50 2194 925 381 21 0 326 921 22 931 3 141 1071 6367 2 1138 3323 1 12 531 557 157 808 31 173 141 13 2,0
8232 2 0 7099 5327 1964 3612 4082 520 54 83 465 2667 2,0
2860 287 1301 4286,0
334 90 672 144 27,0
2038 99 1141 2809 333 993 465 599 109 5,0
1132 75 1 786 18 259 82 494 1221,0
141 1933 322 1540 4798 2379 2236 91,0
0 429 9 594 156 7987 0 150 1525 1230 489 64,0
6811 425 311 2822 16 28 168 1830 181 769 64,0
1506 436 0 2523 82 1902 1325 1919,0
86 657 39 155 631 226 375 3132 3038 884 676 373,0
0 11 3539 1127 1 236 150 2 172 0 69 187 150 1 236 84 48 2,0
218 664 1863 0 1656 9 21 1382 78 2619 1890 6992,0
183 11 1460 661 1 844 126 143 984 2320 268 842 5503,0
252 1433 90 285 518,0
4 223 6 507 77 1148 142 116 502 32 142 2,0
296 1339 6113 594 380 97 21 73 591 1927 2619,0
1410 206 66 399 424 788 66 752 2,0
683 18 6953 38 967 211 581 10 358 300,0
1366 0 212 0 82 11 3 25 9510 0 3187 2,0
1822 0 26 0 1217 1851 362 54 1069 2625 2260 9792,0
110 0 54 9 9382 1246 610 581,0
4 72 1141 226 260 576 15 235 149,0
43 65 1078 51 760 3440 110 5 1253 107 2 1 3 808 676 0 2393 2,0
376 559 72 106 6 442 686,0
1085 5075 0 891 28 954 1300 400 940 188 339 7047 5925 957 318 640,0
3 188 0 64 88 972 118 123 1304 7183 2057 2057,0
3589 128 2294 240 405 209 9137 6034,0
230 1476 224 552 2698 1 1181 7706 134 6640 1316 254 5 17 18 2,0
554 4159 0 8822 1265 0 9655 4642 4543 2 8233 658 37 411 149 4845 203 1260 554 1386 411 10 2,0
379 284 48 6 2178,0
38 297 84 253 0 772 1230 2788 1834 261 8234 153 1 0 292 1 0 8235 1 33 2437 0 0 352 234 297 314 3065 0 3101 2748,0
0 19 9793 20 1104 97 74 21 129 451 515 37 152 1509 4449 3177 64,0
543 25 480 7 4315 0 221 64,0
3143 6354 292 104 1007 0 7190 2455 355 1 256 3616 292 804 157 26 5628 2,0
2078 218 310 2063 127 3247 196,0
80 15 1546 128 492 73 5,0
11 1624 1509 3680 1217 445 3267 441 80 107 445,0
8226 116 2063 127 6195 7211 7670 55,0
2170 4899 82 3110 3111 588 1288 1456,0
54 1694 560 1714 195 1360 226 1113 2151 481 978,0
0 1876 410 975 538 891 2665 54 162 25,0
39 435 239 3929,0
3570 1180 950 1570 1 7155 55 6747 1349 244 11 1 7787 308 0 179 2,0
37 5064 17 500 18 405 171 313 1802 7871 64,0
2673 2421 0 18 3 99 1587 141,0
183 3932 5662 55 1 38 234 0 1 0 1 0 1 0 1823 0 998 586 230 2,0
0 48 379 86 3479 1708,0
1907 1803 325 0 5468 7083 3333 3366,0
0 1 2234 3146 4187 1 0 4035 511 58 3464 2 3 946 326 1196 61 3 2128 1619 609 2214 0 32 2214 2,0
754 9606 844 339 48 31 26 600 1410 4961 0 646 2778 2,0
388 6 1202 157 402 1795 37 172 43 38 49 2,0
2352 601 7654 60 1292 49 85 440 390 169,0
18 688 0 9 2550 1209,0
2188 486 125 1130 726 11 453 618 402 542,0
4435 1385 6735 95 429 10,0
1536 72 0 2 2065 3421 2,0
4121 4 154 157 0 875 156 243 2677 100 926 202 49 1942,0
714 11 33 389 5632 149 9 352,0
19 59 20 148 1 989 1 95 67 688 104 66,0
478 15 1015 1 29 116 602 467 640,0
1051 4092 0 395 199 2973 2816 231,0
4 99 569 499 0 165 213 88 142 377 435 16 2,0
79 11 0 0 2015 465 717 37 154 157 54 2 157 355 1 715 1723 2,0
5172 2139 992 850 177 635 5128 220,0
4656 5 17 6 1073 2818 431 3681 3059 0 1 255 1238,0
4 725 153 1 4395 988 455 836 21 778 19 163 7212 20,0
3539 1127 1 97 11 91 84 150 48 69,0
27 82 0 4131 9675 15 99 321 5,0
39 138 206 1185 1631 222 7657 2700 1 371 2,0
683 18 33 967 211 581 4804 38,0
1228 6553 37 178 759 11 1413 1414,0
228 4338 4709 5168 173 538 1060 3325,0
370 4 1489 8849 1467 473 252 127 15 437 641 47 2,0
305 420 0 1256 1657 249 4 3 0 1186 688,0
0 0 60 374 603 1633 5036 1781 260 5 17 11 68 25 374,0
1046 6 333 10 460 282 3298 5 137,0
15 239 9072 286 322 1641 1988 2,0
4102 530 1435 725 933 264 1001 26 972,0
4275 816 1565 7 36 6 3 704 4043 244,0
3047 852 82 2966 370 150 518 7997,0
359 1171 7 3437 272 0 9 124 0 2442 737 322 799 3 4267 547,0
18 373 1682 33 26 1487 377 453 402,0
7148 2580 56 4492 6368 683 18,0
2765 2778 127 235 99 410 21 778 1172 159,0
228 4338 4709 5168 173 538 1060 3325,0
1024 1870 0 293 4118 278 621 1212,0
1122 1539 700 883 2452 37 832 1355 3434 1083 3163,0
727 1197 1534 400 5744 1699 2143 1 421 41,0
195 123 1018 4 47 294 5188,0
4857 2061 0 82 192 62 3 593 265 829,0
518 32 991 168 518 32 991 73 1255 137 943 744 1718 258 9794 19 9351 2 624 991 8642 6704 20 19 438 0 20,0
1309 3 12 3053 1051 13 0 332 518 0 0 625 732 2150 420 1653 6289 567 2,0
7158 118 290 74 697 32 1619 238 2,0
683 11 72 84 83 124 31 861 157 780 429 982 0 2443,0
432 22 0 1 3786 0 749 127 1 3329 2704 0 2530 9514 451 515 2,0
237 3769 3953 193 5253 85,0
2015 933 4020 1967 0 0 6,0
2797 386 45 3 742 6717 265 84 28,0
36 0 1 645 0 38 823 0 536 216 12 149 1529 13,0
390 5 137 1 0 86 241 550 372 667 2 1 505 244 1133 64,0
801 614 106 95 248 48 582 1047 2761 461 150,0
683 1413 1414 1365 38 4091,0
4 1146 2940 10 254 5315 3459 5099 377 6188 402 19 2406 4858 114 20,0
2263 72 0 4 0 1221 9,0
610 1 2569 581 5192 1367 348,0
44 917 1318 25 1105 2509 929 1489 21 9431 140 244 0,0
1297 4 134 1284 2207 682 2338 243 7917 0 9,0
575 1 2 938 32 1609 614 18 3 171 264 62 3356 36 170 265 2 0 3 1003 334 515 1096 242 55 2,0
918 224 3071 5865 25 2809 16 0 108 1 433 1219 6693 383 422 314 972 2 207 593 422 292 526 4051 2 68 113 1 389 8057 6278 1 2995 422 1189 7732 9648,0
129 5 17 0 19 1914 2127 20 259 1014 150 2797 278 171 69 265 264 2 62 2295 288 4400 10 265 264 725 150 2797 1676 1779 4474 0 0 196 614,0
1344 7 16 4463 406 698 2 53 532 245 1107 332 2 373 1316 2 892 1 135 4705 1 8 4349 406 64 132 8,0
8064 9795 1614 0 97 849 738 3506 0 74 447 286,0
1148 54 293 6255 850 394 3035 504 114 3 1003 326 1262 64,0
51 4 16 21 9667 512 2 32 0 21 4814 4959 2 1058 1 531 485 181 207 259 182 2 19 438 2086 20,0
6 1352 1760 1843 28 873 15 345 8741 2 441 2073 226 4687 1 520 15 2,0
379 11 639 348 117 239 25 2673 1071,0
5664 658 559 391 3749 36 50 433 9 2 658 375 0 6292 7644 192 32 27 250 389 2,0
118 2647 6949 231 3134 2324 1111 120 267 1239 2 304 1 32 892 305 223 387 1935 231 2,0
130 234 21 8176 297 90 1 206 162 46 30 26 1293 37 33 2041,0
5055 88 48 15 306,0
18 1 122 1 1964 3612 95 139 437 159 0 47,0
293 174 1773 0 150 6138 254 94 850 1 0 7834 1996 749 1 594 74 0 4096 242 1622 1 799 3399 612 599 750 2,0
1113 3602 124 658 526 3421 94 85 7839,0
44 1270 51 4 8 0 7691 37 695 210,0
529 984 1595 345 4440 1841 464 365 513,0
0 106 7 2102 1303 330 529 8 1142 106 1 124 0 3130 678 3118 3259,0
2095 0 78 2459 328 0 301 615 8737 2645 2635,0
29 8236 40 3 420 215 514 1158 5 63,0
2530 0 356 153 0 104 144,0
107 35 301 410 1 11 6928 1766 6708 184,0
8 936 404 47 48 15 1056 202 49,0
230 1297 4 864 0 30 276 10 0 2100 177,0
2666 123 2203 249 4 3841 295 2356 2 113 1 36 340 310 5896 1 964 413 157 2,0
0 303 1 38 1006 682 0 4164 277 3739 1 38 4164 276 4 1010 496 303,0
44 8168 409 1260 1599 266 31 2261,0
0 2895 381 8237 8135 9 3153 11 280 1268,0
2543 3145 164 21 2751 79 352 1404 2132,0
32 265 339 65 80 227 533 1548 1908,0
9 1825 9 7 0 44 234 405 1964 85 30,0
6 1037 9184 171 1470 1320 3296 789 9634 297,0
6 2676 259 8238 1031 2696 83 68 2464 4388 2 2331 382 337 1229 8238 1031 64,0
62 908 1838 678 500 10 1126,0
0 80 15 16 730 25 2361 1623,0
133 862 205 116 2309 404 48 589 10,0
204 1989 241 1014 828 0 923 659 8 296,0
172 503 0 42 1 8 878 2230,0
4 1235 6743 447 1758 1 412 153 257 78 487 286 183 849 0 1758 2 1113 5435 588 283 36 6 5758 274 235 0 1 1236 1 10 8 34 7213 283 8 290 4825 877 2,0
1643 81 1058 5726 39 530 1435 413 182 84 325 5837 2 1435 749 64,0
30 3455 99 28 66 33 26 104 377 46,0
457 811 9296 3618 1590 7 370 4 628 7214 252 4 4476 17 27 69 2130 125 3829 4743 363 116 9 33 84 690 2,0
1792 731 0 3051 581 44 91 227 805,0
6 375 1300 580 15 768 791 3133 9543,0
1325 1919 7 135 41 5002 7 347 742 0 652 1594 32 419 617 1578 2 132,0
2310 170 63 7 9 4 998 393 28 48 311 15,0
222 154 21 0 3653 723,0
336 185 11 255 445 897 0 488 653 255 445,0
786 1167 82 494 1221 1132 75,0
2116 105 415 53 3643 8 6896 3299 1133 7808,0
1675 360 30 72 3845 7030 157 84,0
2749 11 1404 2132 0 9 1935 458,0
237 3769 3953 193 5253 85,0
651 597 1500 510 1187 372 515 8055 25 2 265 575 64 362 64,0
9796 4 4376 67 2242 49 117 925 7069,0
916 38 2383 193 21 122 78 988 3590,0
18 3872 30 48 1184 223,0
453 1246 5759 22 124 682 86 1781 1234 7022 247 2077 8239 1022,0
15 99 321 25 239 1244 286 28,0
4659 1294 0 887 1260 54 1568 182 4622 33 2,0
685 2209 0 2277 0 72 153 496 21 0 2323 2 685 5356 1373 2209 0 2277 0 1 4707 55 3 9797 7627 4 1 1520 356 496 2323 273 2 131 3419 147 3289 0 2,0
237 234 2297 0 38 49 568 5 2,0
9621 0 1734 274 1144 237 156 25,0
539 3 422 2860 5691 4533 389 1573 505,0
599 3009 5648 2 3 0 840 1849 1731 1034 301 599 2,0
807 6 657 192 15 1 1066 452 2361,0
1607 4303 5413 1529 1535 2907 26 495,0
1728 5670 16 146 3528 0 117 371 914 460 141 1019 197 1405 31,0
11 1537 1023 3075 199 21 5197 326 2538 0 157 120 77 91 462 1118 11 2,0
44 688 1393 174 97 957 688 3406 1393 87 85 30 314 0 292 2,0
183 263 7966 277 505 2069,0
529 1595 345 4440 1841 0 3 630 464 365 1485 23 6138 0 380 389 3600 28,0
0 417 390 26 3647 480 1 6288 54 38 650,0
213 88 1546 62 40 99 219 5,0
198 3281 1076 4906 2,0
12 8 511 82 4387 13 23 98 5 6130 4194 9111 280 3586 152 82 739 982,0
79 11 333 6 124 31 0 150 196,0
44 1037 60 74 236 7215 823,0
181 15 306 124 88 36 15 5055 15 91 470,0
133 27 239 3036 286 1080 1080 43 63 60,0
238 127 189 54 3 1750 602 206 607 1750 2,0
0 5757 1 44 409 1 695 38 7932 2337,0
378 4362 51 122 25 1153 9798,0
2842 1391 4540 2269 3699 252 32,0
555 5231 38 1690 3058 2399 3459 351,0
216 1496 15 512 959 911 1347 2 664 4856 120 197 255 1 216 425 15 2 676 462 2114 2,0
4329 0 290 723 181 15 442 686,0
978 235 4761 38 49 253 5760 2935,0
4 2069 680 1 0 680 0 321 113 1 234 680 0 3056 2,0
187 198 36 107 142,0
873 1111 160 1822 1 2 2896 864 2,0
789 9634 382 2087 352 444 1937 8240 521 297,0
3626 1155 629 1825 6995 1 9799 357 825 5 1630 3281,0
432 4680 48 109 641 1893 2328,0
528 0 182 1 7172 864 350 3 3556 21 174 78 1130 55,0
0 1550 1630 9 7 44 1018 6 393 47,0
22 81 952 6 1752 1401 2 304 5730 1 206 8669 157 2 6 586 29 178 1 99 28 182 2,0
3581 2532 64 854 0 2196 0 21 2817 493 5517 152 219 1568 203 64,0
6 0 0 48 0 69,0
985 4371 1189 164 21 9800 3160 4923 4224 297 314,0
345 1011 3693 0 33 26 31 2 1042 180 128 33 376 49,0
53 0 2359 8 587 118 968 1 0 1688 4632,0
1713 593 572 471 91,0
2209 2426 82 300 484 0 861 461 1979,0
12 567 62 13 2130 2058 1478 1300 93 1 41 36 175 521,0
3237 30 54 0 995 3903 130,0
15 7216 140 65 1346 28,0
46 1069 325 2302 1314 90 1239 3445 1133 261 1119 2,0
479 480 55 6016 1327 90 114 4944 480 259 342 55 630 4625 0 1193 608 1 120 48 55 2529 0 2336 203 1315 1492 2347 1443 4715 2,0
5851 643 4 164 0 21 591 273 2,0
51 0 1 2760 4 4963 621 33 26 424,0
0 104 9 27 7060 3397 48 28 9801,0
2997 228 176 1571 6572 429 304 0 2,0
1693 378 0 378 113 671 118 8 51,0
0 106 716 180 2428 707 271 73 76 26 6369 4206 128 2 134 413 26 27 2 12 715 1 13 588 128 207 333 2,0
2315 2542 3978 81 2340 0 0 0 755 1292 224 1 650 1190 65 3240,0
218 3288 31 0 3357 58 1561 440 8 4152 932 58,0
126 4530 288 9011 1462 1090 2514 7 1330 267,0
15 9265 34 1634 220 1 2893 48,0
1401 4047 47 877 1849 48 10 192 478 47,0
6 33 99 584 1 72 282 1 278 1232 1 431 424 1377 1 639 2404,0
3517 0 3 43 617 34 110,0
222 592 29 3 1099 5035 83 1457 520 10 2,0
692 369 62 1310 1766 5451 515 43,0
6919 4417 4169 827 3 34 2332 1696,0
26 315 30 2623 3 43 322 506 5042,0
0 4208 138 920 6 7 6 8 878 138 4560 1 138 767 6 0 3338 2 1726 1 0 1 32 878 767 142 0 7803 2,0
2247 110 82 351 3024 43 25 2,0
237 5482 6124 6235 1542,0
1216 5648 621 1569 559 2177 4096 2 486 1216 2979 6124 434 210 173 454 1 0 2011 2133 992 6798 343 3740 1238 4788 78 2177 4096 2,0
944 60 152 33 667 83 644,0
1713 215 645 7 26 924 90 1713 551 48 250 824 641,0
248 6 391 12 321 0 13 526 1048 469 2 320 5 1 897 8670 5622 733 296 1235 1381 32 220 2 226 4287 844 4482 976 3299 502 647 12 5135 223 13 19 438 7128 20,0
1710 27 333 80 15 109 5 2,0
0 4468 1205 1334 3546 7430,0
1182 322 38 102 799 194 301 410,0
106 26 2037 1160 84 31 435 666 2122 66,0
184 46 37 95 44 393 709,0
44 5031 473 252 6 3 31 47 3935 153 1178 150,0
564 134 285 825 1037 9249 2364,0
15 95 34 1634 791 541 2,0
1710 3469 290 0 7697 9 937 262 110 43,0
823 5479 0 2982 7797 5000 3746,0
44 234 21 778 5761 3572 615 2512 1 2130 485 51 181 2,0
807 435 95 272 743 459,0
5924 0 3 1719 5916 91 1555 559 6133 857 2593 778 0 1751 1 268 0 2777 1345 28,0
87 134 765 841 48 139 0 276 530,0
198 3281 37 7506 9665 32 0 111 163 0 112,0
0 44 523 3919 49 1260 25 5607 2062,0
11 1537 3625 21 1082 326 0 618 1 154 21 3099 4087 64,0
173 1524 72 691 5611 957 496 3272 691 355 2 188 1801 861 1468 347 691 1524 99 3802 2,0
0 0 669 1331 484 5018 3029 1123 76 4468 37 278 0 0 2908 2,0
4673 3461 1184 230 0 325 0 141 1019 3 1542,0
0 1706 55 3422 2850 5900 2 312 1 1455 131 2 0 1 6370 0 9726 2850 363 49 137 2,0
1080 2856 1371 2678 194 3247 196,0
147 6000 887 118 4750 2810 0 10,0
0 1335 0 938 10 505 1 804 54 30,0
44 952 2297 3928 1076 3 1711 1446,0
51 4 2658 0 0 173 920 2760 2251,0
0 0 7 78 1035 34 357 41 199 2250 226 252 45,0
0 1217 445 362 54 417 9792,0
4765 9673 35 4939 61 124 10 1249,0
192 15 425 1 33 1197 525 23 9718,0
5028 8 6769 4929 1965 44 1413 1414 531 2057 1293,0
38 0 1 0 325 2015 933 97 1542 76,0
308 49 575 77 1492 3435 2 898 0,0
881 8 779 379 2477 0 2012,0
4709 6035 51 32 288 3837,0
210 399 4020 6245 28 2,0
9535 1842 0 1081 48 15 2 2881 2669 3503 1332 0 2,0
1051 241 930 0 4251 2 9 131 2191 142 0 2,0
388 3069 5672 1829 15 0 345 16 26 28 339,0
457 811 245 4367 1203 91 470,0
34 3602 0 189 1016 1422 2160 282,0
105 6882 3875 0 23 195 914 2058 81 1298 9116 39 334 32 1016 1333 1339 627 476 1093 1353 2,0
4 453 6576 48 39 78 34 364,0
74 2122 126 1 6985 658 1 2782 1082 478 753 162 25 2,0
18 784 1566 284 338 1217 427 2 207 284 33 1123 314 338,0
18 647 2230 698 208 19 502 7 1439 1 1969 3 889 6849 609 20,0
0 4 172 4124 38 49 23 59,0
255 0 445 427 1 44 7060 3907 8 4999 0 85 30,0
2725 205 37 44 665 2178 614 4500 7 53 904 415 8,0
188 154 21 4094 2426 1 675 1084 9329 373 2061 426 3725 2 2426 1944 90 338 5104 2,0
614 62 8 1648 213 1611 305 4097 5690 40 8 171 471,0
1593 744 9401 2342,0
85 30 130 2491 861 610 48 31 46,0
1216 3185 4067 36 78 1528 325 695,0
3122 189 100 565 2,0
6 0 4012 32 0 233,0
0 417 390 26 3647 480 1 6288 54 38 650,0
26 47 877 1849 48 10 192 478 47 4636,0
204 0 2732 8241 3615 0 8744 320 5 108 2 1698 568 1 4786 1 217 3095 2461 83 2304 0 94 197 4024 0 2385 2245 6031 49 0 1446 0 2,0
4293 4030 199 51 4 3 31 242,0
6997 0 1181 352 230 5338 1 1275 6896 2,0
0 85 30 995 130 542 381 46 36 452 995 2261 3903,0
230 0 0 2787 2176 2028 166 1355 72 74 2605 51 25 209 356 84 1451 2,0
3166 296 161 141 0 8242 9 2790 376 49 2965 7 12 141 3166 2245 12 0 8242 13 304 1755 296 0 383 5049 947 2 13,0
97 973 613 95 3932 2305 286 3841 1 0 481 48 109 2038,0
1720 365 8604 2720 169 3184 3 1257 2103,0
263 154 21 0 2712 353 276 303,0
1630 499 1829 48 192 1 1658 530 1435,0
425 15 1691 22 1 48 128 31,0
